"season","round","hTeam","aTeam","hScore","aScore","hOdd","dOdd","aOdd","hProb","dProb","aProb"
"2005-2006","1","Bayern München","Bor. Mönchengladbach",3,0,1.31,4.5,9,0.6960556844547564,0.2026295436968291,0.10131477184841454
"2005-2006","1","MSV Duisburg","VfB Stuttgart",1,1,3,3.25,2.15,0.3013477088948787,0.278167115902965,0.4204851752021564
"2005-2006","1","VfL Wolfsburg","Borussia Dortmund",2,2,2.4,3.2,2.62,0.3750894774516822,0.28131710808876165,0.34359341445955616
"2005-2006","1","1. FC Köln","1. FSV Mainz 05",1,0,2,3.29,3.35,0.45353167499948566,0.27570314589634387,0.27076517910417053
"2005-2006","1","Hannover 96","Hertha BSC",2,2,2.55,3.2,2.45,0.35239914597145755,0.2808180694460052,0.3667827845825373
"2005-2006","1","Hamburger SV","1. FC Nürnberg",3,0,1.53,3.6,5.85,0.5929304446978335,0.2519954389965792,0.15507411630558723
"2005-2006","1","Werder Bremen","Arminia Bielefeld",5,2,1.4,4,7.5,0.6507592190889371,0.22776572668112796,0.12147505422993492
"2005-2006","1","Eintracht Frankfurt","Bayer Leverkusen",1,4,2.75,3.25,2.27,0.32705308655657767,0.2767372270863349,0.3962096863570874
"2005-2006","1","FC Schalke 04","1. FC Kaiserslautern",2,1,1.45,3.82,6.65,0.6259286180684744,0.2375907058113319,0.13648067612019366
"2005-2006","2","Arminia Bielefeld","Hamburger SV",0,2,3.1,3.25,2.1,0.29154207603588206,0.2780862879111491,0.4303716360529688
"2005-2006","2","1. FC Kaiserslautern","MSV Duisburg",5,3,1.8,3.4,4,0.5052005943536404,0.2674591381872214,0.22734026745913816
"2005-2006","2","1. FC Nürnberg","Hannover 96",1,1,2.25,3.25,2.9,0.40515851692638366,0.2804943578721118,0.3143471252015046
"2005-2006","2","Hertha BSC","Eintracht Frankfurt",2,0,1.4,4,7.5,0.6507592190889371,0.22776572668112796,0.12147505422993492
"2005-2006","2","Borussia Dortmund","FC Schalke 04",1,2,2.5,3.2,2.55,0.3621033947193255,0.28289327712447304,0.3550033281562015
"2005-2006","2","Bayer Leverkusen","Bayern München",2,5,2.88,3.25,2.25,0.3158406219630709,0.27988338192419826,0.40427599611273074
"2005-2006","2","Bor. Mönchengladbach","VfL Wolfsburg",1,1,2.1,3.25,3.12,0.43117744610281916,0.27860696517412936,0.29021558872305137
"2005-2006","2","VfB Stuttgart","1. FC Köln",2,3,1.5,3.74,6.25,0.6093587069864442,0.24439520333680914,0.14624608967674663
"2005-2006","2","1. FSV Mainz 05","Werder Bremen",0,2,3.1,3.25,2.1,0.29154207603588206,0.2780862879111491,0.4303716360529688
"2005-2006","3","Eintracht Frankfurt","1. FC Nürnberg",1,0,2.1,3.25,3.2,0.43432866986844854,0.2806431405303822,0.2850281896011694
"2005-2006","3","Werder Bremen","VfB Stuttgart",1,1,1.78,3.4,4.2,0.5135212888377445,0.268843498273878,0.2176352128883774
"2005-2006","3","Bayern München","Hertha BSC",3,0,1.4,4.1,7.5,0.6543945520323473,0.22345179825494788,0.12215364971270481
"2005-2006","3","1. FC Köln","1. FC Kaiserslautern",2,3,2.05,3.29,3.25,0.44368140417850993,0.27645801780119916,0.27986057802029085
"2005-2006","3","VfL Wolfsburg","Bayer Leverkusen",2,1,2.45,3.25,2.6,0.3708987161198288,0.2796005706134094,0.34950071326676174
"2005-2006","3","Hamburger SV","Hannover 96",1,1,1.53,3.75,5.63,0.5953236953634541,0.24289206770828925,0.1617842369282566
"2005-2006","3","FC Schalke 04","Bor. Mönchengladbach",1,1,1.35,4.31,8,0.6747751890955703,0.2113564977445522,0.11386831315987749
"2005-2006","3","MSV Duisburg","Borussia Dortmund",1,1,2.75,3.29,2.28,0.3287303834136037,0.274774636591918,0.3964949799944782
"2005-2006","3","Arminia Bielefeld","1. FSV Mainz 05",2,0,2.1,3.25,3.2,0.43432866986844854,0.2806431405303822,0.2850281896011694
"2005-2006","4","1. FC Nürnberg","Bayern München",1,2,6.25,3.75,1.5,0.14634146341463417,0.24390243902439027,0.6097560975609756
"2005-2006","4","Hannover 96","Eintracht Frankfurt",2,0,1.8,3.4,4.03,0.5060570246712957,0.26791254247303886,0.22603043285566551
"2005-2006","4","1. FSV Mainz 05","Hamburger SV",1,3,3.25,3.3,2,0.2770199370409234,0.2728226652675761,0.45015739769150054
"2005-2006","4","VfB Stuttgart","Arminia Bielefeld",1,1,1.46,3.75,7,0.6258195255691977,0.243652401954941,0.13052807247586123
"2005-2006","4","Bayer Leverkusen","FC Schalke 04",1,1,2.8,3.25,2.31,0.32534506294554827,0.2802972849992416,0.39435765205521006
"2005-2006","4","1. FC Kaiserslautern","Werder Bremen",1,5,2.85,3.3,2.25,0.3194578896418199,0.27589545014520817,0.40464666021297196
"2005-2006","4","Bor. Mönchengladbach","MSV Duisburg",2,1,1.75,3.4,4.33,0.5211419671144621,0.2682348360147967,0.21062319687074105
"2005-2006","4","Hertha BSC","VfL Wolfsburg",3,0,1.68,3.45,4.65,0.5410532706025193,0.2634694187281833,0.19547731066929727
"2005-2006","4","Borussia Dortmund","1. FC Köln",2,1,1.7,3.5,4.5,0.5366269165247018,0.2606473594548552,0.2027257240204429
"2005-2006","5","Arminia Bielefeld","1. FC Kaiserslautern",0,0,2.25,3.3,2.85,0.40464666021297196,0.27589545014520817,0.3194578896418199
"2005-2006","5","Werder Bremen","Borussia Dortmund",3,2,1.61,3.6,5.06,0.5664425690173079,0.253325704477185,0.18023172650550712
"2005-2006","5","1. FSV Mainz 05","VfB Stuttgart",1,2,3.1,3.29,2.1,0.2925311203319502,0.27563722584469474,0.4318316538233551
"2005-2006","5","Hamburger SV","Eintracht Frankfurt",1,1,1.39,4.15,7.74,0.6602724464059234,0.22115149409740562,0.11857605949667098
"2005-2006","5","Bayern München","Hannover 96",1,0,1.26,5,9.5,0.7222137752774822,0.1819978713699255,0.09578835335259236
"2005-2006","5","1. FC Köln","Bor. Mönchengladbach",2,1,2.2,3.25,3,0.4148936170212766,0.28085106382978725,0.30425531914893617
"2005-2006","5","VfL Wolfsburg","1. FC Nürnberg",1,1,1.66,3.5,4.99,0.5534184242547151,0.262478452646522,0.1841031230987629
"2005-2006","5","MSV Duisburg","Bayer Leverkusen",1,3,3.05,3.3,2.15,0.29914620006324444,0.27648360914936226,0.42437019078739324
"2005-2006","5","FC Schalke 04","Hertha BSC",0,0,1.8,3.4,4.05,0.5066225165562914,0.2682119205298013,0.22516556291390727
"2005-2006","6","Eintracht Frankfurt","Bayern München",0,1,6.25,3.75,1.5,0.14634146341463417,0.24390243902439027,0.6097560975609756
"2005-2006","6","Hannover 96","VfL Wolfsburg",2,4,2.1,3.25,3.1,0.4303716360529688,0.2780862879111491,0.29154207603588206
"2005-2006","6","Borussia Dortmund","Arminia Bielefeld",2,0,1.55,3.55,5.86,0.5878463342611301,0.25666530087457795,0.15548836486429207
"2005-2006","6","Bor. Mönchengladbach","Werder Bremen",2,1,3.4,3.3,2,0.26807473598700243,0.27619821283509344,0.45572705117790413
"2005-2006","6","VfB Stuttgart","Hamburger SV",1,2,2.2,3.25,2.97,0.41362243695498463,0.2799905727079896,0.30638699033702566
"2005-2006","6","1. FC Nürnberg","FC Schalke 04",1,1,3.75,3.3,1.9,0.24330616996507567,0.2764842840512224,0.48020954598370197
"2005-2006","6","1. FC Kaiserslautern","1. FSV Mainz 05",0,2,1.65,3.5,5,0.5551149881046789,0.2616970658207772,0.18318794607454403
"2005-2006","6","Bayer Leverkusen","1. FC Köln",2,1,1.6,3.57,5,0.5655535137190292,0.25346936189088143,0.18097712439008934
"2005-2006","6","Hertha BSC","MSV Duisburg",3,2,1.36,4.2,8,0.66942939113803,0.21676761236850495,0.1138029964934651
"2005-2006","7","VfL Wolfsburg","Eintracht Frankfurt",1,0,1.6,3.5,5.12,0.5650857719475278,0.25832492431886983,0.17658930373360243
"2005-2006","7","FC Schalke 04","Hannover 96",2,0,1.5,3.75,6.5,0.6132075471698112,0.2452830188679245,0.14150943396226415
"2005-2006","7","MSV Duisburg","1. FC Nürnberg",1,0,2.1,3.3,3.16,0.43460865216304073,0.2765691422855714,0.2888222055513878
"2005-2006","7","1. FSV Mainz 05","Borussia Dortmund",1,1,2.97,3.25,2.2,0.30638699033702566,0.2799905727079896,0.41362243695498463
"2005-2006","7","Werder Bremen","Bayer Leverkusen",2,1,1.75,3.4,4.3,0.5203772913329774,0.2678412528919737,0.21178145577504895
"2005-2006","7","Hamburger SV","Bayern München",2,0,3.25,3.3,2.09,0.28249605767064656,0.27821581437260645,0.43928812795674704
"2005-2006","7","Arminia Bielefeld","Bor. Mönchengladbach",0,2,2.3,3.25,2.8,0.39539430805996095,0.279817510319357,0.3247881816206822
"2005-2006","7","1. FC Köln","Hertha BSC",0,1,2.7,3.25,2.4,0.3383214053350683,0.28106701366297987,0.38061158100195186
"2005-2006","7","VfB Stuttgart","1. FC Kaiserslautern",1,0,1.65,3.5,5,0.5551149881046789,0.2616970658207772,0.18318794607454403
"2005-2006","8","Eintracht Frankfurt","FC Schalke 04",0,1,3.55,3.3,1.91,0.25416859890719196,0.2734237957941004,0.4724076052987075
"2005-2006","8","Hannover 96","MSV Duisburg",1,1,1.75,3.39,4.29,0.5197101107454142,0.2682869303258038,0.21200295892878201
"2005-2006","8","1. FC Nürnberg","1. FC Köln",2,1,2.2,3.25,3,0.4148936170212766,0.28085106382978725,0.30425531914893617
"2005-2006","8","Bayern München","VfL Wolfsburg",2,0,1.3,4.52,8.63,0.6952904143479981,0.1999729067815039,0.10473667887049797
"2005-2006","8","Bayer Leverkusen","Arminia Bielefeld",1,1,1.44,3.85,6.95,0.6324229782909276,0.23654262045167163,0.13103440125740085
"2005-2006","8","Hertha BSC","Werder Bremen",1,2,2.25,3.25,2.85,0.4029363784665579,0.27895595432300163,0.3181076672104404
"2005-2006","8","Bor. Mönchengladbach","1. FSV Mainz 05",1,0,1.61,3.5,5,0.5611672278338945,0.25813692480359146,0.18069584736251407
"2005-2006","8","Borussia Dortmund","VfB Stuttgart",0,0,2.25,3.25,2.88,0.40427599611273074,0.27988338192419826,0.3158406219630709
"2005-2006","8","1. FC Kaiserslautern","Hamburger SV",0,3,3,3.25,2.2,0.30425531914893617,0.28085106382978725,0.4148936170212766
"2005-2006","9","Werder Bremen","1. FC Nürnberg",6,2,1.33,4.33,8.5,0.683232811510909,0.20986134857032537,0.10690583991876576
"2005-2006","9","Arminia Bielefeld","Hertha BSC",3,0,3.25,3.29,2.1,0.2828485456369108,0.2794096575440608,0.4377417968190286
"2005-2006","9","1. FSV Mainz 05","Bayer Leverkusen",3,1,3,3.25,2.2,0.30425531914893617,0.28085106382978725,0.4148936170212766
"2005-2006","9","VfB Stuttgart","Bor. Mönchengladbach",1,1,1.8,3.3,4,0.5011389521640092,0.2733485193621868,0.2255125284738041
"2005-2006","9","1. FC Kaiserslautern","Borussia Dortmund",3,3,2.5,3.2,2.55,0.3621033947193255,0.28289327712447304,0.3550033281562015
"2005-2006","9","FC Schalke 04","Bayern München",1,1,2.5,3.2,2.6,0.364592462751972,0.28483786152497814,0.35056967572305
"2005-2006","9","Hamburger SV","VfL Wolfsburg",0,1,1.55,3.7,5.27,0.5837587006960557,0.2445475638051044,0.17169373549883993
"2005-2006","9","MSV Duisburg","Eintracht Frankfurt",0,1,2,3.25,3.32,0.45089845382365235,0.27747597158378606,0.27162557459256165
"2005-2006","9","1. FC Köln","Hannover 96",1,4,2.1,3.25,3.25,0.43624161073825496,0.28187919463087246,0.28187919463087246
"2005-2006","10","1. FC Nürnberg","Arminia Bielefeld",2,3,2,3.3,3.4,0.45572705117790413,0.27619821283509344,0.26807473598700243
"2005-2006","10","Hannover 96","Werder Bremen",0,0,3.25,3.25,2.05,0.27891156462585037,0.27891156462585037,0.44217687074829937
"2005-2006","10","Eintracht Frankfurt","1. FC Köln",6,3,2.1,3.25,3.27,0.43699500400912844,0.2823660025905138,0.28063899340035775
"2005-2006","10","Bayern München","MSV Duisburg",4,0,1.17,6.2,9.99,0.7657983464453025,0.14451355892596834,0.0896880946287291
"2005-2006","10","VfL Wolfsburg","FC Schalke 04",0,0,2.5,3.2,2.6,0.364592462751972,0.28483786152497814,0.35056967572305
"2005-2006","10","Bor. Mönchengladbach","1. FC Kaiserslautern",4,1,1.73,3.4,4.46,0.5272270859264719,0.2682655466625872,0.20450736741094092
"2005-2006","10","Hertha BSC","1. FSV Mainz 05",3,1,1.53,3.6,5.6,0.5888538380651945,0.2502628811777077,0.1608832807570978
"2005-2006","10","Bayer Leverkusen","VfB Stuttgart",1,1,2,3.25,3.4,0.45379876796714574,0.2792607802874743,0.2669404517453799
"2005-2006","10","Borussia Dortmund","Hamburger SV",1,1,2.45,3.2,2.62,0.3702689572936448,0.28348717042794686,0.3462438722784083
"2005-2006","11","Werder Bremen","Eintracht Frankfurt",4,1,1.36,4.22,7.62,0.6663323580362545,0.21474218173680243,0.11892546022694307
"2005-2006","11","VfB Stuttgart","Hertha BSC",3,3,2.2,3.25,3.04,0.4165612614891643,0.28197993085420353,0.3014588076566321
"2005-2006","11","1. FC Kaiserslautern","Bayer Leverkusen",2,2,2.6,3.25,2.5,0.35211267605633795,0.28169014084507044,0.3661971830985915
"2005-2006","11","Borussia Dortmund","Bor. Mönchengladbach",2,1,1.9,3.3,3.77,0.48083017701167197,0.2768416170673263,0.24232820592100182
"2005-2006","11","MSV Duisburg","VfL Wolfsburg",1,0,2.7,3.25,2.4,0.3383214053350683,0.28106701366297987,0.38061158100195186
"2005-2006","11","1. FC Köln","Bayern München",1,2,6.44,3.85,1.46,0.14116943848669175,0.23613796983228438,0.6226925916810239
"2005-2006","11","Hamburger SV","FC Schalke 04",1,0,2.25,3.22,2.9,0.4041024753332179,0.2823697420806647,0.3135277825861174
"2005-2006","11","1. FSV Mainz 05","1. FC Nürnberg",4,1,1.94,3.27,3.65,0.4706371770050039,0.27921593987452825,0.2501468831204678
"2005-2006","11","Arminia Bielefeld","Hannover 96",4,1,2.2,3.2,3,0.41308089500860584,0.28399311531841653,0.3029259896729776
"2005-2006","12","Hannover 96","1. FSV Mainz 05",2,2,1.85,3.3,3.9,0.4914089347079037,0.2754868270332188,0.23310423825887747
"2005-2006","12","Eintracht Frankfurt","Arminia Bielefeld",3,0,2,3.29,3.4,0.45534478547586094,0.27680534071480906,0.26784987380932995
"2005-2006","12","Bayern München","Werder Bremen",3,1,1.67,3.4,4.75,0.5426656138169722,0.2665445809042187,0.19078980527880912
"2005-2006","12","VfL Wolfsburg","1. FC Köln",1,1,1.58,3.5,5.25,0.5706521739130435,0.2576086956521739,0.17173913043478262
"2005-2006","12","FC Schalke 04","MSV Duisburg",3,0,1.33,4.35,8.5,0.683892685723798,0.20909822345118426,0.1070090908250178
"2005-2006","12","Bayer Leverkusen","Borussia Dortmund",2,1,2.1,3.25,3.2,0.43432866986844854,0.2806431405303822,0.2850281896011694
"2005-2006","12","Hertha BSC","1. FC Kaiserslautern",3,0,1.45,3.82,6.5,0.6239634115695833,0.23684475046489417,0.13919183796552242
"2005-2006","12","Bor. Mönchengladbach","Hamburger SV",0,0,2.5,3.2,2.6,0.364592462751972,0.28483786152497814,0.35056967572305
"2005-2006","12","1. FC Nürnberg","VfB Stuttgart",0,1,2.85,3.2,2.25,0.3167271527548664,0.2820851204223029,0.40118772682283077
"2005-2006","13","Bor. Mönchengladbach","Bayer Leverkusen",1,1,2.2,3.25,3,0.4148936170212766,0.28085106382978725,0.30425531914893617
"2005-2006","13","Werder Bremen","VfL Wolfsburg",6,1,1.5,3.75,6,0.606060606060606,0.2424242424242424,0.1515151515151515
"2005-2006","13","1. FC Köln","FC Schalke 04",2,2,3.5,3.3,2,0.26242544731610334,0.2783300198807157,0.4592445328031809
"2005-2006","13","Arminia Bielefeld","Bayern München",1,2,6,3.77,1.5,0.15171026156941647,0.2414486921529175,0.6068410462776659
"2005-2006","13","Borussia Dortmund","Hertha BSC",2,0,2.33,3.25,2.75,0.3899858186975019,0.27958983309697827,0.33042434820551975
"2005-2006","13","1. FSV Mainz 05","Eintracht Frankfurt",2,2,2,3.3,3.3,0.452054794520548,0.27397260273972607,0.27397260273972607
"2005-2006","13","1. FC Kaiserslautern","1. FC Nürnberg",1,3,1.9,3.3,3.75,0.48020954598370197,0.2764842840512224,0.24330616996507567
"2005-2006","13","VfB Stuttgart","Hannover 96",2,2,1.7,3.4,4.55,0.533724340175953,0.2668621700879765,0.19941348973607037
"2005-2006","13","Hamburger SV","MSV Duisburg",2,0,1.31,4.46,8.5,0.6906842346905312,0.2028691361983399,0.10644662911112893
"2005-2006","14","1. FC Nürnberg","Borussia Dortmund",1,2,2.71,3.25,2.4,0.3374943210090215,0.28141834151829176,0.3810873374726868
"2005-2006","14","Hannover 96","1. FC Kaiserslautern",5,1,1.61,3.5,5,0.5611672278338945,0.25813692480359146,0.18069584736251407
"2005-2006","14","Bayern München","1. FSV Mainz 05",2,1,1.16,6,9.99,0.7636797284694299,0.14764474750408976,0.08867552402648034
"2005-2006","14","VfL Wolfsburg","Arminia Bielefeld",0,0,1.75,3.35,4.33,0.5190638922187829,0.2711527795172747,0.2097833282639423
"2005-2006","14","Bayer Leverkusen","Hamburger SV",0,1,2.25,3.25,2.9,0.40515851692638366,0.2804943578721118,0.3143471252015046
"2005-2006","14","FC Schalke 04","Werder Bremen",2,1,2.1,3.3,3.17,0.43500499001996,0.2768213572854291,0.28817365269461076
"2005-2006","14","Hertha BSC","Bor. Mönchengladbach",2,2,1.72,3.4,4.5,0.5296316809747992,0.26793132096372196,0.2024369980614788
"2005-2006","14","Eintracht Frankfurt","VfB Stuttgart",1,1,2.5,3.2,2.57,0.36310653892004063,0.28367698353128173,0.35321647754867763
"2005-2006","14","MSV Duisburg","1. FC Köln",1,1,2.3,3.22,2.82,0.395274329195034,0.2823388065678814,0.32238686423708446
"2005-2006","15","Bor. Mönchengladbach","1. FC Nürnberg",0,1,1.6,3.6,5.2,0.5707317073170731,0.25365853658536586,0.17560975609756094
"2005-2006","15","Hamburger SV","1. FC Köln",3,1,1.4,4,7.5,0.6507592190889371,0.22776572668112796,0.12147505422993492
"2005-2006","15","Arminia Bielefeld","FC Schalke 04",0,1,3.27,3.25,2.1,0.28063899340035775,0.2823660025905138,0.43699500400912844
"2005-2006","15","Werder Bremen","MSV Duisburg",2,0,1.25,5.35,9.99,0.7359597364416874,0.1719532094489924,0.09208705410932023
"2005-2006","15","VfB Stuttgart","Bayern München",0,0,3.77,3.25,1.9,0.24130048260096523,0.27990855981711965,0.47879095758191514
"2005-2006","15","Borussia Dortmund","Hannover 96",0,2,1.72,3.4,4.5,0.5296316809747992,0.26793132096372196,0.2024369980614788
"2005-2006","15","Bayer Leverkusen","Hertha BSC",1,2,2.2,3.28,3.1,0.4200958519253016,0.2817716079986779,0.29813254007602047
"2005-2006","15","1. FSV Mainz 05","VfL Wolfsburg",5,1,2.05,3.28,3.25,0.44330775788576304,0.27706734867860183,0.2796248934356351
"2005-2006","15","1. FC Kaiserslautern","Eintracht Frankfurt",1,2,2.85,3.25,2.26,0.31867583573768354,0.2794541944161225,0.4018699698461939
"2005-2006","16","Hannover 96","Bor. Mönchengladbach",1,1,1.91,3.3,3.7,0.47732603596559814,0.27627052384675527,0.24640344018764657
"2005-2006","16","1. FC Nürnberg","Bayer Leverkusen",1,1,2.67,3.26,2.4,0.34112015067883955,0.2793836816909514,0.379496167630209
"2005-2006","16","VfL Wolfsburg","VfB Stuttgart",0,1,2.62,3.15,2.5,0.34725284416615215,0.28882617514772024,0.3639209806861275
"2005-2006","16","Hamburger SV","Hertha BSC",2,1,1.9,3.25,3.6,0.47339672263807403,0.2767550070807202,0.24984827028120576
"2005-2006","16","FC Schalke 04","1. FSV Mainz 05",1,0,1.4,4.1,7.25,0.6516496766414557,0.2225145237312288,0.1258357996273156
"2005-2006","16","MSV Duisburg","Arminia Bielefeld",1,1,2.3,3.25,2.8,0.39539430805996095,0.279817510319357,0.3247881816206822
"2005-2006","16","Eintracht Frankfurt","Borussia Dortmund",2,0,2.45,3.25,2.62,0.37189090035594957,0.28034852488371587,0.3477605747603345
"2005-2006","16","Bayern München","1. FC Kaiserslautern",2,1,1.12,7,9.99,0.7860942368826919,0.1257750779012307,0.08813068521607756
"2005-2006","16","1. FC Köln","Werder Bremen",1,4,4.72,3.4,1.7,0.19362186788154898,0.26879271070615035,0.5375854214123007
"2005-2006","17","1. FSV Mainz 05","MSV Duisburg",1,1,1.54,3.5,6,0.5893909626719057,0.2593320235756385,0.1512770137524558
"2005-2006","17","Arminia Bielefeld","1. FC Köln",3,2,1.97,3.25,3.55,0.46273086409850195,0.2804860930073997,0.2567830428940983
"2005-2006","17","VfB Stuttgart","FC Schalke 04",2,0,2.4,3.1,2.8,0.38003502626970226,0.2942206654991243,0.32574430823117334
"2005-2006","17","Borussia Dortmund","Bayern München",1,2,4.4,3.35,1.73,0.20589750421884712,0.27043254285460516,0.5236699529265476
"2005-2006","17","Bayer Leverkusen","Hannover 96",0,0,1.85,3.25,3.75,0.4848334162108403,0.2759820984584784,0.23918448533068126
"2005-2006","17","Bor. Mönchengladbach","Eintracht Frankfurt",4,3,1.8,3.3,4,0.5011389521640092,0.2733485193621868,0.2255125284738041
"2005-2006","17","1. FC Kaiserslautern","VfL Wolfsburg",3,2,2.62,3.2,2.5,0.3488270689805529,0.28560216272782774,0.3655707682916195
"2005-2006","17","Werder Bremen","Hamburger SV",1,1,1.85,3.3,4,0.4942894589028271,0.27710166635461525,0.2286088747425576
"2005-2006","17","Hertha BSC","1. FC Nürnberg",1,1,1.5,3.6,6,0.6,0.25,0.15
"2005-2006","18","Bor. Mönchengladbach","Bayern München",1,3,4.5,3.35,1.73,0.20224738706356546,0.27167559456299833,0.5260770183734362
"2005-2006","18","Hertha BSC","Hannover 96",1,1,1.73,3.4,4.6,0.5305291723202171,0.2699457259158752,0.19952510176390775
"2005-2006","18","VfB Stuttgart","MSV Duisburg",0,1,1.4,4,7.5,0.6507592190889371,0.22776572668112796,0.12147505422993492
"2005-2006","18","Bayer Leverkusen","Eintracht Frankfurt",2,1,1.77,3.4,4.25,0.516246583662314,0.2687518979653811,0.21500151837230488
"2005-2006","18","1. FC Nürnberg","Hamburger SV",2,1,3.25,3.25,2.1,0.28187919463087246,0.28187919463087246,0.43624161073825496
"2005-2006","18","Borussia Dortmund","VfL Wolfsburg",3,2,1.7,3.44,4.75,0.5399332518256618,0.26682747909989096,0.19323926907444733
"2005-2006","18","1. FSV Mainz 05","1. FC Köln",4,2,1.9,3.31,3.75,0.4806110003291193,0.2758794261707936,0.24350957350008712
"2005-2006","18","1. FC Kaiserslautern","FC Schalke 04",0,2,4.15,3.3,1.8,0.21914775871610404,0.2755949086884339,0.5052573325954621
"2005-2006","18","Arminia Bielefeld","Werder Bremen",0,1,4,3.35,1.85,0.22955829243448472,0.27409945365311605,0.49634225391239933
"2005-2006","19","Werder Bremen","1. FSV Mainz 05",4,2,1.3,4.5,9,0.6976744186046512,0.20155038759689925,0.10077519379844962
"2005-2006","19","1. FC Köln","VfB Stuttgart",0,0,2.88,3.2,2.25,0.3144654088050315,0.28301886792452835,0.4025157232704403
"2005-2006","19","Hamburger SV","Arminia Bielefeld",2,1,1.37,4.21,7.5,0.6630937655535651,0.21578110660531694,0.1211251278411179
"2005-2006","19","FC Schalke 04","Borussia Dortmund",0,0,1.83,3.3,4.15,0.5011251989681103,0.2778967012459521,0.22097809978593777
"2005-2006","19","MSV Duisburg","1. FC Kaiserslautern",2,2,2,3.25,3.5,0.45728643216080395,0.2814070351758794,0.26130653266331655
"2005-2006","19","Bayern München","Bayer Leverkusen",1,0,1.33,4.5,8.5,0.6886928339935182,0.20354699315808428,0.10776017284839756
"2005-2006","19","Eintracht Frankfurt","Hertha BSC",1,1,2.4,3.25,2.7,0.38061158100195186,0.28106701366297987,0.3383214053350683
"2005-2006","19","VfL Wolfsburg","Bor. Mönchengladbach",2,0,2.2,3.25,3.05,0.41697339362709,0.2822589126091071,0.3007676937638027
"2005-2006","19","Hannover 96","1. FC Nürnberg",1,1,1.8,3.3,4,0.5011389521640092,0.2733485193621868,0.2255125284738041
"2005-2006","20","1. FSV Mainz 05","Arminia Bielefeld",1,1,1.95,3.3,3.65,0.47055376501611484,0.2780544975095224,0.25139173747436266
"2005-2006","20","Hertha BSC","Bayern München",0,0,4.1,3.3,1.8,0.2212290502793296,0.27486033519553066,0.5039106145251396
"2005-2006","20","1. FC Kaiserslautern","1. FC Köln",2,2,2,3.25,3.37,0.45272295132789087,0.2785987392787021,0.26867830939340703
"2005-2006","20","Borussia Dortmund","MSV Duisburg",2,0,1.53,3.65,6,0.5973080227467987,0.25037843145276767,0.15231354580043366
"2005-2006","20","VfB Stuttgart","Werder Bremen",0,0,2.4,3.2,2.65,0.37655417406749553,0.28241563055062163,0.34103019538188273
"2005-2006","20","Bayer Leverkusen","VfL Wolfsburg",4,0,1.73,3.4,4.42,0.5262531253720681,0.26776997261578755,0.20597690201214428
"2005-2006","20","1. FC Nürnberg","Eintracht Frankfurt",0,1,2.12,3.25,3.2,0.4320013292348592,0.28179779014704665,0.28620088061809423
"2005-2006","20","Hannover 96","Hamburger SV",2,1,2.75,3.2,2.35,0.3300779106770547,0.28366070448809394,0.3862613848348513
"2005-2006","20","Bor. Mönchengladbach","FC Schalke 04",0,0,2.7,3.2,2.39,0.33630886944285654,0.2837606085924102,0.3799305219647333
"2005-2006","21","Eintracht Frankfurt","Hannover 96",0,1,2.1,3.25,3.1,0.4303716360529688,0.2780862879111491,0.29154207603588206
"2005-2006","21","Hamburger SV","1. FSV Mainz 05",1,0,1.43,3.95,7,0.6384427999122575,0.23113245667709567,0.13042474341064686
"2005-2006","21","Arminia Bielefeld","VfB Stuttgart",2,1,2.67,3.2,2.42,0.3404045820988686,0.2840250731887434,0.37557034471238804
"2005-2006","21","VfL Wolfsburg","Hertha BSC",1,1,2.5,3.2,2.6,0.364592462751972,0.28483786152497814,0.35056967572305
"2005-2006","21","Werder Bremen","1. FC Kaiserslautern",0,2,1.24,5,9.24,0.7234847535767082,0.17942421888702362,0.09709102753626818
"2005-2006","21","MSV Duisburg","Bor. Mönchengladbach",1,1,2.45,3.2,2.63,0.37075706513359313,0.28386087799290727,0.3453820568734994
"2005-2006","21","FC Schalke 04","Bayer Leverkusen",7,4,1.74,3.4,4.5,0.5267506713488949,0.2695724023961992,0.20367692625490602
"2005-2006","21","1. FC Köln","Borussia Dortmund",0,0,2.75,3.25,2.35,0.33152468800868146,0.2805208898534997,0.3879544221378187
"2005-2006","21","Bayern München","1. FC Nürnberg",2,1,1.19,5.52,9.99,0.7492326943535271,0.1615193670798365,0.08924793856663636
"2005-2006","22","1. FC Kaiserslautern","Arminia Bielefeld",2,0,2.1,3.2,3.2,0.4324324324324324,0.28378378378378377,0.28378378378378377
"2005-2006","22","Borussia Dortmund","Werder Bremen",0,1,2.5,3.2,2.55,0.3621033947193255,0.28289327712447304,0.3550033281562015
"2005-2006","22","Hannover 96","Bayern München",1,1,4.12,3.25,1.8,0.21946278511404563,0.27821128451380556,0.5023259303721489
"2005-2006","22","Bor. Mönchengladbach","1. FC Köln",2,0,1.77,3.3,4.33,0.5141019137155007,0.27574557190195037,0.21015251438254878
"2005-2006","22","1. FC Nürnberg","VfL Wolfsburg",1,0,2.05,3.25,3.35,0.4458892187979933,0.28125319954950345,0.2728575816525033
"2005-2006","22","Bayer Leverkusen","MSV Duisburg",3,2,1.53,3.6,6,0.5952380952380952,0.25297619047619047,0.15178571428571427
"2005-2006","22","Hertha BSC","FC Schalke 04",1,2,2.65,3.2,2.5,0.34624540142826227,0.2867344730577797,0.367020125513958
